Bootstrap,Weekday_Cost,Saturday_Cost,Weekly_Cost,Total_Route_Demand,Weekday_Owned,Weekday_Leased,Saturday_Owned,Saturday_Leased,Weekday_Skipped,Saturday_Skipped
720,48962.74999999999,23074.530000000002,267888.27999999997,655,37,0,24,0,11,0
721,50257.97999999999,23801.02,275090.9199999999,669,35,0,26,0,11,0
722,50049.09999999999,23442.56,273688.05999999994,673,36,0,23,0,11,0
723,49560.74999999999,22913.61,270717.36,662,35,0,23,0,11,0
724,50648.31999999999,23753.200000000008,276994.8,678,35,0,25,0,11,0
725,50160.99999999999,22795.729999999996,273600.73,667,37,0,23,0,11,0
726,50949.84,22122.100000000002,276871.3,656,35,0,23,0,11,0
727,49861.77999999999,23250.659999999996,272559.55999999994,665,35,0,25,0,11,0
728,50252.759999999995,22664.620000000003,273928.42,656,36,0,25,0,11,0
729,50207.50999999999,23145.519999999997,274183.06999999995,664,36,0,24,0,11,0
730,50705.399999999994,23237.56,276764.56,666,35,0,26,0,11,0
731,50036.77999999999,23765.13,273949.02999999997,671,36,0,25,0,11,0
732,50222.03999999999,22388.730000000003,273498.92999999993,658,36,0,23,0,11,0
733,49777.62999999999,23165.85,272053.99999999994,662,35,0,24,0,11,0
734,50002.70999999999,23027.689999999995,273041.23999999993,669,35,0,24,0,11,0
735,50465.52,23157.23,275484.82999999996,662,36,0,24,0,11,0
736,50124.5,22939.570000000003,273562.07,661,35,0,26,0,11,0
737,50279.469999999994,22699.350000000002,274096.69999999995,655,36,0,24,0,11,0
738,49815.75,23369.190000000002,272447.94,658,34,0,24,0,11,0
739,50353.35999999999,22912.65,274679.44999999995,658,36,0,24,0,11,0
740,50206.46,23073.850000000006,274106.15,658,35,0,23,0,11,0
741,50715.869999999995,22606.13,276185.48,650,35,0,24,0,11,0
742,49884.67999999999,22994.110000000004,272417.50999999995,662,36,0,22,0,11,0
743,49847.509999999995,22513.730000000003,271751.27999999997,656,35,0,24,0,11,0
744,49461.899999999994,23026.350000000002,270335.85,659,36,0,25,0,11,0
745,50598.07,22677.980000000003,275668.33,662,34,0,23,0,11,0
746,49387.78,23609.15,270548.05,672,36,0,25,0,11,0
747,50193.799999999996,23372.599999999995,274341.6,662,35,0,23,0,11,0
748,50366.35,23346.1,275177.85,665,35,0,25,0,11,0
749,50067.58999999999,23352.68,273690.62999999995,662,38,0,24,0,11,0
750,49655.87,24026.040000000005,272305.39,677,37,0,25,0,11,0
751,50467.63999999999,23097.40000000001,275435.6,655,35,0,24,0,11,0
752,49948.69999999999,22647.82,272391.31999999995,656,36,0,23,0,11,0
753,50081.329999999994,23044.979999999996,273451.62999999995,662,36,0,25,0,11,0
754,50585.56,22978.089999999997,275905.89,674,34,0,24,0,11,0
755,49139.88,22993.980000000003,268693.38,652,33,0,23,0,11,0
756,50173.469999999994,23124.42,273991.76999999996,653,36,0,25,0,11,0
757,49889.659999999996,22694.05,272142.35,656,36,0,23,0,11,0
758,50476.61999999999,22979.260000000002,275362.3599999999,658,36,0,24,0,11,0
759,48117.439999999995,23584.870000000006,264172.07,653,35,0,26,0,11,0
760,50400.02,23305.969999999998,275306.06999999995,669,36,0,23,0,11,0
761,49759.23999999999,22759.13,271555.32999999996,657,37,0,24,0,11,0
762,50371.99999999999,22947.61,274807.61,673,36,0,24,0,11,0
763,49886.719999999994,22315.810000000005,271749.41,659,36,0,24,0,11,0
764,50008.48999999999,22679.690000000002,272722.13999999996,661,38,0,23,0,11,0
765,50603.70999999999,22578.749999999996,275597.29999999993,661,35,0,22,0,11,0
766,49921.04,23866.710000000006,273471.91000000003,671,37,0,27,0,11,0
767,49889.28999999999,23593.480000000003,273039.92999999993,674,36,0,25,0,11,0
768,49794.03,22578.32,271548.47,658,37,0,22,0,11,0
769,49915.2,23148.890000000003,272724.89,657,37,0,25,0,11,0
770,48823.369999999995,23308.7,267425.55,664,38,0,25,0,11,0
771,50302.78999999999,23344.88,274858.82999999996,675,37,0,23,0,11,0
772,50833.42,23257.070000000003,277424.17,665,35,0,24,0,11,0
773,49911.88,23495.52,273054.92,672,36,0,25,0,11,0
774,50104.14,22860.44,273381.14,658,36,0,23,0,11,0
775,49895.53999999999,23234.18,272711.87999999995,666,35,0,25,0,11,0
776,50286.12999999999,23167.309999999998,274597.95999999996,672,35,0,23,0,11,0
777,50268.17999999999,23207.09,274547.99,666,36,0,26,0,11,0
778,49950.899999999994,23339.62,273094.12,660,35,0,27,0,11,0
779,50428.59,23175.52,275318.47,663,33,0,23,0,11,0
780,49857.18,23580.630000000005,272866.53,675,36,0,26,0,11,0
781,49576.469999999994,23358.100000000006,271240.44999999995,657,36,0,25,0,11,0
782,50014.02999999999,22872.4,272942.55,658,36,0,25,0,11,0
783,50731.189999999995,23129.34,276785.29,667,34,0,24,0,11,0
784,50612.09999999999,23669.440000000002,276729.93999999994,671,35,0,27,0,11,0
785,49748.95,23453.340000000004,272198.09,667,37,0,25,0,11,0
786,49556.59,22809.3,270592.25,659,35,0,25,0,11,0
787,51471.85999999999,22646.850000000002,280006.14999999997,667,35,0,24,0,11,0
788,48736.719999999994,24094.630000000005,267778.23,656,35,0,26,0,11,0
789,50292.56,22300.010000000002,273762.81,654,37,0,25,0,11,0
790,49754.65999999999,23415.47,272188.7699999999,668,36,0,26,0,11,0
791,50356.62999999999,23547.36,275330.50999999995,675,35,0,25,0,11,0
792,50312.380000000005,23102.360000000004,274664.26,669,35,0,24,0,11,0
793,49757.45999999999,22963.399999999998,271750.69999999995,657,36,0,25,0,11,0
794,49415.28,23037.500000000004,270113.9,661,37,0,23,0,11,0
795,49570.32,23016.61000000001,270868.21,662,36,0,25,0,11,0
796,50585.53,22791.94,275719.58999999997,652,34,0,25,0,11,0
797,49469.7,22913.550000000003,270262.05,658,37,0,24,0,11,0
798,50378.48999999999,23306.160000000003,275198.61,661,35,0,24,0,11,0
799,49699.81999999999,23139.18,271638.27999999997,669,38,0,23,0,11,0
800,50986.43,22995.389999999996,277927.54,670,34,0,26,0,11,0
801,50385.149999999994,23492.769999999993,275418.51999999996,664,36,0,24,0,11,0
802,49917.649999999994,23548.52,273136.76999999996,676,35,0,25,0,11,0
803,50377.09999999999,23185.579999999998,275071.07999999996,665,36,0,24,0,11,0
804,48793.649999999994,22216.250000000004,266184.5,645,34,0,23,0,11,0
805,49720.80999999999,23402.289999999997,272006.33999999997,668,37,0,25,0,11,0
806,49326.619999999995,22920.869999999995,269553.97,653,37,0,24,0,11,0
807,50543.270000000004,22956.530000000002,275672.88000000006,662,36,0,25,0,11,0
808,50316.41999999999,23896.19,275478.2899999999,667,34,0,23,0,11,0
809,49719.20999999999,22565.540000000005,271161.58999999997,655,36,0,24,0,11,0
810,50658.079999999994,22619.079999999998,275909.48,661,35,0,24,0,11,0
811,49642.159999999996,23149.990000000005,271360.79,659,36,0,24,0,11,0
812,50169.58,23106.58,273954.48000000004,660,36,0,23,0,11,0
813,50432.42999999999,23207.579999999998,275369.73,657,34,0,23,0,11,0
814,49902.34,23934.600000000002,273446.3,672,35,0,26,0,11,0
815,50129.49999999999,23691.52,274339.01999999996,677,35,0,25,0,11,0
816,48884.34999999999,23795.129999999997,268216.87999999995,657,34,0,24,0,11,0
817,49775.85999999999,22726.419999999995,271605.72,653,37,0,25,0,11,0
818,50486.719999999994,23284.140000000007,275717.74,666,34,0,25,0,11,0
819,50128.52999999999,23051.980000000003,273694.62999999995,664,36,0,25,0,11,0
820,50414.49,23261.129999999997,275333.57999999996,667,36,0,26,0,11,0
821,48842.02999999999,23169.390000000007,267379.54,652,33,0,25,0,11,0
822,50208.42999999999,23296.460000000003,274338.61,674,36,0,22,0,11,0
823,49702.56999999999,23741.81,272254.66,672,36,0,26,0,11,0
824,49418.81999999999,23521.99,270616.08999999997,665,37,0,23,0,11,0
825,46877.1,23542.279999999995,257927.78,641,34,0,27,0,11,0
826,49321.30999999999,23151.55,269758.1,665,36,0,23,0,11,0
827,49809.689999999995,22549.500000000004,271597.95,659,36,0,22,0,11,0
828,49860.619999999995,23324.88,272627.98,667,36,0,24,0,11,0
829,50708.619999999995,23334.25,276877.35,661,34,0,25,0,11,0
830,48030.689999999995,23472.050000000003,263625.5,653,36,0,25,0,11,0
831,50911.45,23612.15,278169.4,675,36,0,24,0,11,0
832,50250.259999999995,23297.850000000002,274549.14999999997,669,36,0,24,0,11,0
833,50421.06999999999,23030.98,275136.32999999996,657,34,0,24,0,11,0
834,50318.72999999999,23310.339999999997,274903.98999999993,667,35,0,24,0,11,0
835,50035.77,22295.52,272474.37,660,36,0,22,0,11,0
836,50288.23999999999,23101.59,274542.79,658,36,0,25,0,11,0
837,50508.20999999999,22774.839999999997,275315.88999999996,654,34,0,24,0,11,0
838,49921.35999999999,23831.270000000004,273438.06999999995,675,37,0,25,0,11,0
839,49054.32,23063.89,268335.49,651,33,0,24,0,11,0
840,50035.77,23156.540000000005,273335.38999999996,667,36,0,24,0,11,0
841,49718.74,23409.08,272002.77999999997,667,37,0,22,0,11,0
842,49454.57,23646.31,270919.16000000003,674,35,0,24,0,11,0
843,49503.27999999999,23348.710000000003,270865.11,658,36,0,25,0,11,0
844,49780.03999999999,23563.82,272464.01999999996,672,36,0,24,0,11,0
845,50295.03999999999,23205.83,274681.02999999997,665,34,0,26,0,11,0
846,50281.67999999999,23203.280000000006,274611.68,667,35,0,26,0,11,0
847,50422.92999999999,22908.690000000002,275023.33999999997,660,35,0,24,0,11,0
848,49908.76999999999,23080.330000000005,272624.17999999993,663,36,0,25,0,11,0
849,50121.279999999984,23312.24,273918.6399999999,673,36,0,24,0,11,0
850,49720.479999999996,23541.819999999996,272144.22,671,35,0,26,0,11,0
851,50767.74999999999,22655.490000000005,276494.24,661,36,0,26,0,11,0
852,50032.22,23154.18,273315.28,662,36,0,24,0,11,0
853,50174.719999999994,23236.390000000003,274109.99,662,35,0,25,0,11,0
854,50054.70999999999,23291.560000000005,273565.11,664,35,0,24,0,11,0
855,50045.729999999996,22803.639999999996,273032.29,652,34,0,23,0,11,0
856,50533.78999999999,23434.189999999995,276103.13999999996,668,36,0,26,0,11,0
857,49910.02,23081.34,272631.44,661,36,0,23,0,11,0
858,50811.53999999999,23760.350000000002,277818.04999999993,671,36,0,25,0,11,0
859,50692.02999999999,23515.07,276975.22,676,37,0,25,0,11,0
860,49573.799999999996,23367.13,271236.12999999995,667,35,0,24,0,11,0
861,50779.63999999999,22879.400000000005,276777.6,659,34,0,25,0,11,0
862,49073.46,23491.33,268858.63,665,37,0,25,0,11,0
863,50101.369999999995,22707.410000000003,273214.26,665,36,0,23,0,11,0
864,50103.56,23316.34,273834.14,664,34,0,25,0,11,0
865,49939.28999999999,23413.61,273110.05999999994,660,34,0,25,0,11,0
866,49795.99,23084.54,272064.49,665,36,0,24,0,11,0
867,49850.69999999999,23311.339999999993,272564.8399999999,663,36,0,25,0,11,0
868,49794.619999999995,23328.56,272301.66,667,36,0,24,0,11,0
869,50514.369999999995,23460.77,276032.62,668,35,0,25,0,11,0
870,49693.829999999994,23891.720000000005,272360.87,680,35,0,26,0,11,0
871,50668.33999999999,23194.14,276535.83999999997,671,35,0,25,0,11,0
872,50081.81999999999,22756.040000000005,273165.13999999996,664,36,0,24,0,11,0
873,49562.64,23174.0,270987.2,664,37,0,25,0,11,0
874,49944.479999999996,23361.76,273084.16,669,35,0,25,0,11,0
875,49935.16999999999,22873.409999999996,272549.25999999995,661,36,0,25,0,11,0
876,50124.06999999999,23333.310000000005,273953.66,666,35,0,23,0,11,0
877,50688.38,23065.869999999995,276507.77,659,36,0,23,0,11,0
878,49359.30999999999,22542.57,269339.11999999994,661,38,0,23,0,11,0
879,49983.649999999994,23293.730000000003,273211.98,672,35,0,25,0,11,0
880,50078.479999999996,22796.649999999998,273189.05,648,34,0,23,0,11,0
881,50346.13,23860.280000000002,275590.93,666,34,0,25,0,11,0
882,49735.28,22774.149999999998,271450.55,660,35,0,24,0,11,0
883,49647.42999999999,23259.530000000002,271496.68,660,35,0,24,0,11,0
884,48614.59,23041.7,266114.64999999997,641,34,0,25,0,11,0
885,48795.88999999999,22751.270000000004,266730.72,651,35,0,24,0,11,0
886,50380.67,23049.920000000006,274953.26999999996,667,36,0,25,0,11,0
887,49442.479999999996,23504.41,270716.80999999994,659,38,0,24,0,11,0
888,50016.34999999999,22848.49,272930.23999999993,657,35,0,25,0,11,0
889,50544.98999999999,23049.09,275774.04,665,35,0,24,0,11,0
890,49497.67999999999,23408.84,270897.24,660,36,0,23,0,11,0
891,49250.759999999995,23258.820000000003,269512.62,660,36,0,23,0,11,0
892,50672.16999999999,23959.969999999998,277320.81999999995,677,37,0,25,0,11,0
893,50779.78999999999,23681.630000000005,277580.57999999996,674,35,0,25,0,11,0
894,50194.89,23356.900000000005,274331.35000000003,667,35,0,25,0,11,0
895,48708.04,22947.600000000006,266487.80000000005,655,35,0,23,0,11,0
896,50607.939999999995,22843.609999999997,275883.31,668,36,0,22,0,11,0
897,50014.11999999999,23561.61,273632.20999999996,673,35,0,27,0,11,0
898,49878.229999999996,23410.500000000004,272801.64999999997,664,36,0,22,0,11,0
899,51017.48999999999,22609.74,277697.18999999994,660,36,0,25,0,11,0
900,49536.60999999999,23528.56,271211.61,672,37,0,25,0,11,0
901,49619.22999999999,23827.71,271923.8599999999,674,35,0,24,0,11,0
902,49088.729999999996,22631.97,268075.62,660,38,0,23,0,11,0
903,50412.61,23626.950000000004,275690.0,666,35,0,25,0,11,0
904,50673.08999999999,23165.070000000003,276530.51999999996,658,35,0,23,0,11,0
905,49434.56,22382.330000000005,269555.13,656,35,0,24,0,11,0
906,48583.009999999995,22787.96,265703.01,639,33,0,24,0,11,0
907,50340.34,23844.109999999997,275545.81,669,35,0,26,0,11,0
908,49482.829999999994,23026.100000000002,270440.24999999994,662,36,0,26,0,11,0
909,49938.009999999995,23837.539999999997,273527.58999999997,670,35,0,24,0,11,0
910,50103.219999999994,23590.93,274107.02999999997,668,36,0,25,0,11,0
911,50227.74,23114.9,274253.6,667,36,0,25,0,11,0
912,49638.61,23534.700000000004,271727.75,675,36,0,25,0,11,0
913,48400.799999999996,23462.45,265466.44999999995,649,36,0,24,0,11,0
914,49876.96,22757.270000000004,272142.07,656,35,0,25,0,11,0
915,50223.149999999994,23086.510000000002,274202.25999999995,663,34,0,24,0,11,0
916,50328.729999999996,23083.52,274727.17,661,33,0,23,0,11,0
917,50974.74999999999,23529.879999999997,278403.62999999995,670,34,0,24,0,11,0
918,50455.619999999995,23158.969999999998,275437.06999999995,663,34,0,23,0,11,0
919,51040.93,23432.880000000005,278637.53,668,35,0,25,0,11,0
920,50193.21999999999,22941.340000000004,273907.43999999994,659,35,0,25,0,11,0
921,50228.409999999996,23320.499999999996,274462.55,670,37,0,26,0,11,0
922,49631.149999999994,23974.21,272129.95999999996,671,37,0,26,0,11,0
923,49122.409999999996,23582.2,269194.25,665,36,0,25,0,11,0
924,50322.44999999999,23370.640000000003,274982.88999999996,669,36,0,24,0,11,0
925,49182.479999999996,22689.25,268601.64999999997,646,35,0,23,0,11,0
926,49691.299999999996,23568.600000000002,272025.1,669,36,0,24,0,11,0
927,49167.02999999999,23467.660000000003,269302.80999999994,664,36,0,24,0,11,0
928,48291.85,23311.510000000006,264770.76,644,35,0,24,0,11,0
929,50538.18,23158.739999999998,275849.64,672,37,0,24,0,11,0
930,48357.10999999999,23442.000000000004,265227.55,648,33,0,24,0,11,0
931,50833.049999999996,23208.550000000003,277373.8,661,34,0,25,0,11,0
932,49500.909999999996,23471.570000000003,270976.12,663,35,0,25,0,11,0
933,50188.189999999995,23175.74,274116.69,671,36,0,23,0,11,0
934,49737.01999999999,23324.220000000005,272009.31999999995,663,36,0,24,0,11,0
935,50505.049999999996,23684.120000000003,276209.37,669,37,0,24,0,11,0
936,49608.549999999996,23497.530000000006,271540.27999999997,662,35,0,25,0,11,0
937,48323.27999999999,23356.629999999997,264973.02999999997,648,35,0,24,0,11,0
938,49342.92,23000.710000000003,269715.31,659,36,0,24,0,11,0
939,50084.89999999999,23012.670000000006,273437.1699999999,662,36,0,22,0,11,0
940,49443.85999999999,23377.75,270597.04999999993,663,36,0,24,0,11,0
941,49732.06999999999,23971.56,272631.91,668,36,0,25,0,11,0
942,48771.149999999994,23306.33,267162.07999999996,647,33,0,23,0,11,0
943,50237.74,23407.670000000002,274596.37,664,35,0,23,0,11,0
944,49186.3,23182.120000000003,269113.62,659,37,0,25,0,11,0
945,49876.41999999999,23645.10000000001,273027.19999999995,658,35,0,24,0,11,0
946,50501.77999999999,23276.840000000004,275785.74,671,35,0,25,0,11,0
947,49974.76999999999,23223.500000000004,273097.35,661,36,0,25,0,11,0
948,49236.31,23755.030000000006,269936.58,665,36,0,25,0,11,0
949,50311.35,23111.23,274667.98,668,36,0,23,0,11,0
950,47855.35999999999,23606.769999999997,262883.56999999995,658,36,0,25,0,11,0
951,50435.74999999999,23152.059999999998,275330.80999999994,656,34,0,23,0,11,0
952,49812.689999999995,22805.99,271869.44,661,36,0,24,0,11,0
953,50341.78999999999,23146.920000000006,274855.86999999994,663,36,0,25,0,11,0
954,50040.84,22934.34,273138.54,667,34,0,23,0,11,0
955,50310.619999999995,22706.810000000005,274259.91,663,36,0,23,0,11,0
956,50667.03,23302.620000000003,276637.77,671,36,0,26,0,11,0
957,50308.92999999999,23369.63,274914.27999999997,670,34,0,24,0,11,0
958,50247.47999999999,23413.350000000002,274650.74999999994,668,34,0,24,0,11,0
959,49779.45,22969.250000000004,271866.5,652,35,0,24,0,11,0
960,49878.479999999996,22523.729999999996,271916.12999999995,661,35,0,25,0,11,0
961,49731.06,23199.500000000004,271854.8,667,35,0,26,0,11,0
962,50081.38,23075.130000000005,273482.03,669,35,0,23,0,11,0
963,50196.509999999995,22825.72,273808.27,660,36,0,24,0,11,0
964,50231.549999999996,23136.96,274294.70999999996,658,34,0,25,0,11,0
965,49932.689999999995,23479.71,273143.16,663,35,0,25,0,11,0
966,50523.119999999995,23311.09,275926.69,663,36,0,25,0,11,0
967,50123.46,23007.14,273624.44,667,33,0,23,0,11,0
968,50058.81,23025.47,273319.52,669,36,0,24,0,11,0
969,50737.869999999995,23524.979999999996,277214.32999999996,669,35,0,25,0,11,0
970,47900.34999999999,23099.980000000003,262601.7299999999,652,36,0,24,0,11,0
971,48903.32,22353.680000000008,266870.28,646,35,0,23,0,11,0
972,49626.74999999999,23344.190000000006,271477.94,667,35,0,25,0,11,0
973,50447.0,23083.3,275318.3,662,35,0,24,0,11,0
974,50596.01,23345.050000000003,276325.10000000003,663,36,0,24,0,11,0
975,49849.939999999995,22091.71,271341.41,655,35,0,22,0,11,0
976,49087.5,23247.96,268685.46,655,34,0,24,0,11,0
977,50209.61,23558.68,274606.73,677,37,0,26,0,11,0
978,49825.79,23428.93,272557.88,662,35,0,23,0,11,0
979,49321.689999999995,22788.510000000006,269396.95999999996,657,36,0,25,0,11,0
980,49794.84999999999,22879.960000000003,271854.20999999996,654,35,0,23,0,11,0
981,50785.469999999994,23140.380000000005,277067.73,663,36,0,25,0,11,0
982,50536.60999999999,23530.340000000007,276213.38999999996,667,35,0,24,0,11,0
983,50036.94999999999,23251.980000000003,273436.7299999999,662,36,0,24,0,11,0
984,49685.13,23476.149999999998,271901.8,668,36,0,24,0,11,0
985,50090.35999999999,23276.18,273727.98,662,35,0,23,0,11,0
986,49729.32999999999,22941.17,271587.81999999995,652,37,0,22,0,11,0
987,49901.659999999996,22972.64,272480.94,665,35,0,23,0,11,0
988,49582.38999999999,23197.860000000008,271109.80999999994,657,38,0,25,0,11,0
989,50100.229999999996,23486.14,273987.29,669,36,0,24,0,11,0
990,50004.1,22662.130000000005,272682.63,652,35,0,25,0,11,0
991,50285.689999999995,23902.710000000003,275331.16,660,35,0,26,0,11,0
992,50829.55999999999,23054.180000000004,277201.98,674,36,0,25,0,11,0
993,49568.799999999996,23280.899999999998,271124.89999999997,654,37,0,24,0,11,0
994,49695.079999999994,22834.819999999996,271310.22,658,37,0,23,0,11,0
995,49982.64,23374.900000000005,273288.10000000003,665,37,0,24,0,11,0
996,48118.37999999999,23253.07,263844.97,652,36,0,24,0,11,0
997,50612.71,23050.370000000003,276113.92,660,34,0,25,0,11,0
998,49753.49999999999,22889.41,271656.91,661,35,0,24,0,11,0
999,49573.14,22728.920000000002,270594.62,664,37,0,23,0,11,0
1000,49948.46,23247.19,272989.49,659,37,0,25,0,11,0
